date,forecast,lower_ci,upper_ci
2024-11-04,68.99237459305766,35.97059795751796,102.01415122859737
2024-11-05,69.18137522945156,36.158695452647606,102.20405500625552
2024-11-06,68.94014932581761,35.91676219835759,101.96353645327764
2024-11-07,69.73524526975532,36.7113041275594,102.75918641195125
2024-11-08,70.24249093211279,37.2181158678614,103.26686599636417
2024-11-09,70.3120807515127,37.28736582392332,103.33679567910207
2024-11-10,70.01482943190746,36.98984831037718,103.03981055343775
2024-11-11,70.91018502620695,37.88057626290326,103.93979378951063
2024-11-12,70.29988265025791,37.26388393595976,103.33588136455606
2024-11-13,70.04349594915813,37.002493193308574,103.08449870500769
2024-11-14,69.6833867635864,36.638465143077994,102.7283083840948
2024-11-15,68.39693995499194,35.34894922596089,101.44493068402298
2024-11-16,68.99218182841187,35.941963399518094,102.04240025730564
2024-11-17,69.18120463042332,36.13008599489661,102.23232326595004
2024-11-18,68.93999834362731,35.88817465584484,101.99182203140978
2024-11-19,69.73511164870234,36.682735746315956,102.78748755108873
2024-11-20,70.24237267587499,37.18956426133091,103.29518109041908
2024-11-21,70.31197609332101,37.258828919706396,103.36512326693563
2024-11-22,70.01473680814999,36.96132430548956,103.06814931081041
2024-11-23,70.9101030530684,37.85206852318902,103.96813758294778
2024-11-24,70.29981010304512,37.23539279646136,103.36422740962888
2024-11-25,70.0434317440029,36.97401601242638,103.11284747557943
2024-11-26,69.68332994125238,36.6099997425222,102.75666013998256
2024-11-27,68.39688966654343,35.32049380261149,101.47328553047538
2024-11-28,68.99213732253055,35.91351630475254,102.07075834030857
2024-11-29,69.18116524218347,36.101645288222464,102.26068519614446
2024-11-30,68.93996348456166,35.85973947334504,102.02018749577829
2024-12-01,69.73508079801029,36.65430535147746,102.81585624454311
2024-12-02,70.24234537264175,37.16113802430051,103.32355272098299
2024-12-03,70.31195192963145,37.2304063002585,103.3934975590044
2024-12-04,70.01471542299433,36.9329048389885,103.09652600700016
2024-12-05,70.91008412694862,37.82365585984114,103.9965123940561
2024-12-06,70.29979335320165,37.2069881735348,103.3925985328685
2024-12-07,70.04341692019013,36.945617906283005,103.14121593409725
2024-12-08,69.68331682199992,36.581606935206246,102.7850267087936
2024-12-09,68.39687805584732,35.29210531817489,101.50165079351976
2024-12-10,68.99212704692496,35.8851312086685,102.09912288518143
2024-12-11,69.18115614814903,36.073262258895326,102.28905003740273
2024-12-12,68.93995543623188,35.83135818298076,102.04855268948302
2024-12-13,69.7350736751417,36.62592552953293,102.84422182075048
2024-12-14,70.24233906881746,37.13275944665118,103.35191869098374
2024-12-15,70.31194635067118,37.20202878053782,103.42186392080453
2024-12-16,70.01471048554744,36.90452822164574,103.12489274944915
2024-12-17,70.91007975724878,37.79528385349902,104.02487566099853
2024-12-18,70.29978948596478,37.17862222079206,103.42095675113751
2024-12-19,70.04341349763902,36.91725674390588,103.16957025137216
2024-12-20,69.68331379300106,36.553249568751504,102.81337801725061
2024-12-21,68.39687537514692,35.26375096407295,101.52999978622088
2024-12-22,68.99212467447289,35.85677909865653,102.12747025028925
2024-12-23,69.18115404850043,36.04491121648807,102.3173968805128
2024-12-24,68.93995357801764,35.80300800447626,102.07689915155902
2024-12-25,69.73507203059977,36.59757605221564,102.87256800898389
2024-12-26,70.24233761337808,37.10441054026267,103.38026468649349
2024-12-27,70.31194506258984,37.17368034056058,103.4502097846191
2024-12-28,70.01470934557997,36.87618016400812,103.15323852715183
2024-12-29,70.91007874836387,37.7669398929962,104.05321760373155
2024-12-30,70.29978859308952,37.150283844467694,103.44929334171134
2024-12-31,70.04341270743367,36.88892275097521,103.19790266389214
